"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+8.65937500000E+007, -3.65966408695E+000, +0.00000000000E+000
+8.74000000000E+007, -3.66592139975E+000, +0.00000000000E+000
+8.82062500000E+007, -3.67228099253E+000, +0.00000000000E+000
+8.90125000000E+007, -3.67863431568E+000, +0.00000000000E+000
+8.98187500000E+007, -3.68501417331E+000, +0.00000000000E+000
+9.06250000000E+007, -3.69142940882E+000, +0.00000000000E+000
+9.14312500000E+007, -3.69787576547E+000, +0.00000000000E+000
+9.22375000000E+007, -3.70433382712E+000, +0.00000000000E+000
+9.30437500000E+007, -3.71090268013E+000, +0.00000000000E+000
+9.38500000000E+007, -3.71749131219E+000, +0.00000000000E+000
+9.46562500000E+007, -3.72419668959E+000, +0.00000000000E+000
+9.54625000000E+007, -3.73107441047E+000, +0.00000000000E+000
+9.62687500000E+007, -3.73795460354E+000, +0.00000000000E+000
+9.70750000000E+007, -3.74486023181E+000, +0.00000000000E+000
+9.78812500000E+007, -3.75185723511E+000, +0.00000000000E+000
+9.86875000000E+007, -3.75892942137E+000, +0.00000000000E+000
+9.94937500000E+007, -3.76602569940E+000, +0.00000000000E+000
+1.00300000000E+008, -3.77322930339E+000, +0.00000000000E+000
+1.01106250000E+008, -3.78058911894E+000, +0.00000000000E+000
+1.01912500000E+008, -3.78798898954E+000, +0.00000000000E+000
+1.02718750000E+008, -3.79542568350E+000, +0.00000000000E+000
+1.03525000000E+008, -3.80297166131E+000, +0.00000000000E+000
+1.04331250000E+008, -3.81061228117E+000, +0.00000000000E+000
+1.05137500000E+008, -3.81842707976E+000, +0.00000000000E+000
+1.05943750000E+008, -3.82629944015E+000, +0.00000000000E+000
+1.06750000000E+008, -3.83422657052E+000, +0.00000000000E+000
+1.07556250000E+008, -3.84219461559E+000, +0.00000000000E+000
+1.08362500000E+008, -3.85026932821E+000, +0.00000000000E+000
+1.09168750000E+008, -3.85838960735E+000, +0.00000000000E+000
+1.09975000000E+008, -3.86666931083E+000, +0.00000000000E+000
+1.10781250000E+008, -3.87501262886E+000, +0.00000000000E+000
+1.11587500000E+008, -3.88338589566E+000, +0.00000000000E+000
+1.12393750000E+008, -3.89195815315E+000, +0.00000000000E+000
+1.13200000000E+008, -3.90048160834E+000, +0.00000000000E+000
+1.14006250000E+008, -3.90907396984E+000, +0.00000000000E+000
+1.14812500000E+008, -3.91771377419E+000, +0.00000000000E+000
+1.15618750000E+008, -3.92631106016E+000, +0.00000000000E+000
+1.16425000000E+008, -3.93503790745E+000, +0.00000000000E+000
+1.17231250000E+008, -3.94378708035E+000, +0.00000000000E+000
+1.18037500000E+008, -3.95260411167E+000, +0.00000000000E+000
+1.18843750000E+008, -3.96147587758E+000, +0.00000000000E+000
+1.19650000000E+008, -3.97040074129E+000, +0.00000000000E+000
+1.20456250000E+008, -3.97930899423E+000, +0.00000000000E+000
+1.21262500000E+008, -3.98828844971E+000, +0.00000000000E+000
+1.22068750000E+008, -3.99727694262E+000, +0.00000000000E+000
+1.22875000000E+008, -4.00628820810E+000, +0.00000000000E+000
+1.23681250000E+008, -4.01535829641E+000, +0.00000000000E+000
+1.24487500000E+008, -4.02447640170E+000, +0.00000000000E+000
+1.25293750000E+008, -4.03360014504E+000, +0.00000000000E+000
+1.26100000000E+008, -4.04269631171E+000, +0.00000000000E+000
+1.26906250000E+008, -4.05186019061E+000, +0.00000000000E+000
+1.27712500000E+008, -4.06106245380E+000, +0.00000000000E+000
+1.28518750000E+008, -4.07020126760E+000, +0.00000000000E+000
+1.29325000000E+008, -4.07942115727E+000, +0.00000000000E+000
+1.30131250000E+008, -4.08857086133E+000, +0.00000000000E+000
+1.30937500000E+008, -4.09776015408E+000, +0.00000000000E+000
+1.31743750000E+008, -4.10700288796E+000, +0.00000000000E+000
+1.32550000000E+008, -4.11611164873E+000, +0.00000000000E+000
+1.33356250000E+008, -4.12526883928E+000, +0.00000000000E+000
+1.34162500000E+008, -4.13440034624E+000, +0.00000000000E+000
+1.34968750000E+008, -4.14353330936E+000, +0.00000000000E+000
+1.35775000000E+008, -4.15261993601E+000, +0.00000000000E+000
+1.36581250000E+008, -4.16160982773E+000, +0.00000000000E+000
+1.37387500000E+008, -4.17059317954E+000, +0.00000000000E+000
+1.38193750000E+008, -4.17955364564E+000, +0.00000000000E+000
+1.39000000000E+008, -4.18850394351E+000, +0.00000000000E+000
+1.39806250000E+008, -4.19733183220E+000, +0.00000000000E+000
+1.40612500000E+008, -4.20610008725E+000, +0.00000000000E+000
+1.41418750000E+008, -4.21486654904E+000, +0.00000000000E+000
+1.42225000000E+008, -4.22360629684E+000, +0.00000000000E+000
+1.43031250000E+008, -4.23232833673E+000, +0.00000000000E+000
+1.43837500000E+008, -4.24093089785E+000, +0.00000000000E+000
+1.44643750000E+008, -4.24938370183E+000, +0.00000000000E+000
+1.45450000000E+008, -4.25775155815E+000, +0.00000000000E+000
+1.46256250000E+008, -4.26614672411E+000, +0.00000000000E+000
+1.47062500000E+008, -4.27442051820E+000, +0.00000000000E+000
+1.47868750000E+008, -4.28266018896E+000, +0.00000000000E+000
+1.48675000000E+008, -4.29078035157E+000, +0.00000000000E+000
+1.49481250000E+008, -4.29882466807E+000, +0.00000000000E+000
+1.50287500000E+008, -4.30686647339E+000, +0.00000000000E+000
+1.51093750000E+008, -4.31476034952E+000, +0.00000000000E+000
+1.51900000000E+008, -4.32260875247E+000, +0.00000000000E+000
+1.52706250000E+008, -4.33040412184E+000, +0.00000000000E+000
+1.53512500000E+008, -4.33815600928E+000, +0.00000000000E+000
+1.54318750000E+008, -4.34585161852E+000, +0.00000000000E+000
+1.55125000000E+008, -4.35346525610E+000, +0.00000000000E+000
+1.55931250000E+008, -4.36110344846E+000, +0.00000000000E+000
+1.56737500000E+008, -4.36876562964E+000, +0.00000000000E+000
+1.57543750000E+008, -4.37638829911E+000, +0.00000000000E+000
+1.58350000000E+008, -4.38390702988E+000, +0.00000000000E+000
+1.59156250000E+008, -4.39142270407E+000, +0.00000000000E+000
+1.59962500000E+008, -4.39900751377E+000, +0.00000000000E+000
+1.60768750000E+008, -4.40664931924E+000, +0.00000000000E+000
+1.61575000000E+008, -4.41418924637E+000, +0.00000000000E+000
+1.62381250000E+008, -4.42172102711E+000, +0.00000000000E+000
+1.63187500000E+008, -4.42933327067E+000, +0.00000000000E+000
+1.63993750000E+008, -4.43694340099E+000, +0.00000000000E+000
+1.64800000000E+008, -4.44470778505E+000, +0.00000000000E+000
+1.65606250000E+008, -4.45249956144E+000, +0.00000000000E+000
+1.66412500000E+008, -4.46035077855E+000, +0.00000000000E+000
+1.67218750000E+008, -4.46827498951E+000, +0.00000000000E+000
+1.68025000000E+008, -4.47628735521E+000, +0.00000000000E+000
+1.68831250000E+008, -4.48449560589E+000, +0.00000000000E+000
+1.69637500000E+008, -4.49278820403E+000, +0.00000000000E+000
+1.70443750000E+008, -4.50112864033E+000, +0.00000000000E+000
+1.71250000000E+008, -4.50977969442E+000, +0.00000000000E+000
+1.72056250000E+008, -4.51845304761E+000, +0.00000000000E+000
+1.72862500000E+008, -4.52723428757E+000, +0.00000000000E+000
+1.73668750000E+008, -4.53616442037E+000, +0.00000000000E+000
+1.74475000000E+008, -4.54527191756E+000, +0.00000000000E+000
+1.75281250000E+008, -4.55447913139E+000, +0.00000000000E+000
+1.76087500000E+008, -4.56379421154E+000, +0.00000000000E+000
+1.76893750000E+008, -4.57321503517E+000, +0.00000000000E+000
+1.77700000000E+008, -4.58281918253E+000, +0.00000000000E+000
+1.78506250000E+008, -4.59264960042E+000, +0.00000000000E+000
+1.79312500000E+008, -4.60253683810E+000, +0.00000000000E+000
+1.80118750000E+008, -4.61254871856E+000, +0.00000000000E+000
+1.80925000000E+008, -4.62263045927E+000, +0.00000000000E+000
+1.81731250000E+008, -4.63287609176E+000, +0.00000000000E+000
+1.82537500000E+008, -4.64321306708E+000, +0.00000000000E+000
+1.83343750000E+008, -4.65357169281E+000, +0.00000000000E+000
+1.84150000000E+008, -4.66408632049E+000, +0.00000000000E+000
+1.84956250000E+008, -4.67458606113E+000, +0.00000000000E+000
+1.85762500000E+008, -4.68526414120E+000, +0.00000000000E+000
+1.86568750000E+008, -4.69593103682E+000, +0.00000000000E+000
+1.87375000000E+008, -4.70663965193E+000, +0.00000000000E+000
+1.88181250000E+008, -4.71748250475E+000, +0.00000000000E+000
+1.88987500000E+008, -4.72832583254E+000, +0.00000000000E+000
+1.89793750000E+008, -4.73915107401E+000, +0.00000000000E+000
+1.90600000000E+008, -4.75011358819E+000, +0.00000000000E+000
+1.91406250000E+008, -4.76101007402E+000, +0.00000000000E+000
+1.92212500000E+008, -4.77201129144E+000, +0.00000000000E+000
+1.93018750000E+008, -4.78318421508E+000, +0.00000000000E+000
+1.93825000000E+008, -4.79434040339E+000, +0.00000000000E+000
+1.94631250000E+008, -4.80550266131E+000, +0.00000000000E+000
+1.95437500000E+008, -4.81676624874E+000, +0.00000000000E+000
+1.96243750000E+008, -4.82809699071E+000, +0.00000000000E+000
+1.97050000000E+008, -4.83953608136E+000, +0.00000000000E+000
+1.97856250000E+008, -4.85097338490E+000, +0.00000000000E+000
+1.98662500000E+008, -4.86242404149E+000, +0.00000000000E+000
+1.99468750000E+008, -4.87397907432E+000, +0.00000000000E+000
+2.00275000000E+008, -4.88558513251E+000, +0.00000000000E+000
+2.01081250000E+008, -4.89722935415E+000, +0.00000000000E+000
+2.01887500000E+008, -4.90891217326E+000, +0.00000000000E+000
+2.02693750000E+008, -4.92065309235E+000, +0.00000000000E+000
+2.03500000000E+008, -4.93252899183E+000, +0.00000000000E+000
+2.04306250000E+008, -4.94445230909E+000, +0.00000000000E+000
+2.05112500000E+008, -4.95648470501E+000, +0.00000000000E+000
+2.05918750000E+008, -4.96851980027E+000, +0.00000000000E+000
+2.06725000000E+008, -4.98066802095E+000, +0.00000000000E+000
+2.07531250000E+008, -4.99281548887E+000, +0.00000000000E+000
+2.08337500000E+008, -5.00494943864E+000, +0.00000000000E+000
+2.09143750000E+008, -5.01718097953E+000, +0.00000000000E+000
+2.09950000000E+008, -5.02948571495E+000, +0.00000000000E+000
+2.10756250000E+008, -5.04180261534E+000, +0.00000000000E+000
+2.11562500000E+008, -5.05410458276E+000, +0.00000000000E+000
+2.12368750000E+008, -5.06642746568E+000, +0.00000000000E+000
+2.13175000000E+008, -5.07868325937E+000, +0.00000000000E+000
+2.13981250000E+008, -5.09093669513E+000, +0.00000000000E+000
+2.14787500000E+008, -5.10320197428E+000, +0.00000000000E+000
+2.15593750000E+008, -5.11545833841E+000, +0.00000000000E+000
+2.16400000000E+008, -5.12769297949E+000, +0.00000000000E+000
+2.17206250000E+008, -5.13978943735E+000, +0.00000000000E+000
+2.18012500000E+008, -5.15193959909E+000, +0.00000000000E+000
+2.18818750000E+008, -5.16401713915E+000, +0.00000000000E+000
+2.19625000000E+008, -5.17604686787E+000, +0.00000000000E+000
+2.20431250000E+008, -5.18806470264E+000, +0.00000000000E+000
+2.21237500000E+008, -5.19991864605E+000, +0.00000000000E+000
+2.22043750000E+008, -5.21177153920E+000, +0.00000000000E+000
+2.22850000000E+008, -5.22362627834E+000, +0.00000000000E+000
+2.23656250000E+008, -5.23533599534E+000, +0.00000000000E+000
+2.24462500000E+008, -5.24703966857E+000, +0.00000000000E+000
+2.25268750000E+008, -5.25869149118E+000, +0.00000000000E+000
+2.26075000000E+008, -5.27024315313E+000, +0.00000000000E+000
+2.26881250000E+008, -5.28172283047E+000, +0.00000000000E+000
+2.27687500000E+008, -5.29321536719E+000, +0.00000000000E+000
+2.28493750000E+008, -5.30460666518E+000, +0.00000000000E+000
+2.29300000000E+008, -5.31596630360E+000, +0.00000000000E+000
+2.30106250000E+008, -5.32732801137E+000, +0.00000000000E+000
+2.30912500000E+008, -5.33859082683E+000, +0.00000000000E+000
+2.31718750000E+008, -5.34981801091E+000, +0.00000000000E+000
+2.32525000000E+008, -5.36091725169E+000, +0.00000000000E+000
+2.33331250000E+008, -5.37201886379E+000, +0.00000000000E+000
+2.34137500000E+008, -5.38310766006E+000, +0.00000000000E+000
+2.34943750000E+008, -5.39422357170E+000, +0.00000000000E+000
+2.35750000000E+008, -5.40525166598E+000, +0.00000000000E+000
+2.36556250000E+008, -5.41625041476E+000, +0.00000000000E+000
+2.37362500000E+008, -5.42737448605E+000, +0.00000000000E+000
+2.38168750000E+008, -5.43831848872E+000, +0.00000000000E+000
+2.38975000000E+008, -5.44936385236E+000, +0.00000000000E+000
+2.39781250000E+008, -5.46038067320E+000, +0.00000000000E+000
+2.40587500000E+008, -5.47137568324E+000, +0.00000000000E+000
+2.41393750000E+008, -5.48247313848E+000, +0.00000000000E+000
+2.42200000000E+008, -5.49346101905E+000, +0.00000000000E+000
+2.43006250000E+008, -5.50439940992E+000, +0.00000000000E+000
+2.43812500000E+008, -5.51538665105E+000, +0.00000000000E+000
+2.44618750000E+008, -5.52631467259E+000, +0.00000000000E+000
+2.45425000000E+008, -5.53725616200E+000, +0.00000000000E+000
+2.46231250000E+008, -5.54818021157E+000, +0.00000000000E+000
+2.47037500000E+008, -5.55915105689E+000, +0.00000000000E+000
+2.47843750000E+008, -5.57009238497E+000, +0.00000000000E+000
+2.48650000000E+008, -5.58116617096E+000, +0.00000000000E+000
+2.49456250000E+008, -5.59215888789E+000, +0.00000000000E+000
+2.50262500000E+008, -5.60316285725E+000, +0.00000000000E+000
+2.51068750000E+008, -5.61427787144E+000, +0.00000000000E+000
+2.51875000000E+008, -5.62543533902E+000, +0.00000000000E+000
+2.52681250000E+008, -5.63672967487E+000, +0.00000000000E+000
+2.53487500000E+008, -5.64801809694E+000, +0.00000000000E+000
+2.54293750000E+008, -5.65936243030E+000, +0.00000000000E+000
+2.55100000000E+008, -5.67070520820E+000, +0.00000000000E+000
+2.55906250000E+008, -5.68222620175E+000, +0.00000000000E+000
+2.56712500000E+008, -5.69382003579E+000, +0.00000000000E+000
+2.57518750000E+008, -5.70539581113E+000, +0.00000000000E+000
+2.58325000000E+008, -5.71718001887E+000, +0.00000000000E+000
+2.59131250000E+008, -5.72891083587E+000, +0.00000000000E+000
+2.59937500000E+008, -5.74081850041E+000, +0.00000000000E+000
+2.60743750000E+008, -5.75273980513E+000, +0.00000000000E+000
+2.61550000000E+008, -5.76491313884E+000, +0.00000000000E+000
+2.62356250000E+008, -5.77726930592E+000, +0.00000000000E+000
+2.63162500000E+008, -5.78975454321E+000, +0.00000000000E+000
+2.63968750000E+008, -5.80224514695E+000, +0.00000000000E+000
+2.64775000000E+008, -5.81491557814E+000, +0.00000000000E+000
+2.65581250000E+008, -5.82771834447E+000, +0.00000000000E+000
+2.66387500000E+008, -5.84069646192E+000, +0.00000000000E+000
+2.67193750000E+008, -5.85372429593E+000, +0.00000000000E+000
+2.68000000000E+008, -5.86694971859E+000, +0.00000000000E+000
+2.68806250000E+008, -5.88025479166E+000, +0.00000000000E+000
+2.69612500000E+008, -5.89377388440E+000, +0.00000000000E+000
+2.70418750000E+008, -5.90737766247E+000, +0.00000000000E+000
+2.71225000000E+008, -5.92110402448E+000, +0.00000000000E+000
+2.72031250000E+008, -5.93488965343E+000, +0.00000000000E+000
+2.72837500000E+008, -5.94878983734E+000, +0.00000000000E+000
+2.73643750000E+008, -5.96284448303E+000, +0.00000000000E+000
+2.74450000000E+008, -5.97698760896E+000, +0.00000000000E+000
+2.75256250000E+008, -5.99130072269E+000, +0.00000000000E+000
+2.76062500000E+008, -6.00563242698E+000, +0.00000000000E+000
+2.76868750000E+008, -6.02004793672E+000, +0.00000000000E+000
+2.77675000000E+008, -6.03453593965E+000, +0.00000000000E+000
+2.78481250000E+008, -6.04908782727E+000, +0.00000000000E+000
+2.79287500000E+008, -6.06382153375E+000, +0.00000000000E+000
+2.80093750000E+008, -6.07846490875E+000, +0.00000000000E+000
+2.80900000000E+008, -6.09336161575E+000, +0.00000000000E+000
+2.81706250000E+008, -6.10822173947E+000, +0.00000000000E+000
+2.82512500000E+008, -6.12315144985E+000, +0.00000000000E+000
+2.83318750000E+008, -6.13818599779E+000, +0.00000000000E+000
+2.84125000000E+008, -6.15328899279E+000, +0.00000000000E+000
+2.84931250000E+008, -6.16835431011E+000, +0.00000000000E+000
+2.85737500000E+008, -6.18343862613E+000, +0.00000000000E+000
+2.86543750000E+008, -6.19869072542E+000, +0.00000000000E+000
+2.87350000000E+008, -6.21398045898E+000, +0.00000000000E+000
+2.88156250000E+008, -6.22933926516E+000, +0.00000000000E+000
+2.88962500000E+008, -6.24469453515E+000, +0.00000000000E+000
+2.89768750000E+008, -6.26003262334E+000, +0.00000000000E+000
+2.90575000000E+008, -6.27547128198E+000, +0.00000000000E+000
+2.91381250000E+008, -6.29090937657E+000, +0.00000000000E+000
+2.92187500000E+008, -6.30652238003E+000, +0.00000000000E+000
+2.92993750000E+008, -6.32220526529E+000, +0.00000000000E+000
+2.93800000000E+008, -6.33789258545E+000, +0.00000000000E+000
+2.94606250000E+008, -6.35370254134E+000, +0.00000000000E+000
+2.95412500000E+008, -6.36950202657E+000, +0.00000000000E+000
+2.96218750000E+008, -6.38535475462E+000, +0.00000000000E+000
+2.97025000000E+008, -6.40121738678E+000, +0.00000000000E+000
+2.97831250000E+008, -6.41726137031E+000, +0.00000000000E+000
+2.98637500000E+008, -6.43328815088E+000, +0.00000000000E+000
+2.99443750000E+008, -6.44937019497E+000, +0.00000000000E+000
+3.00250000000E+008, -6.46558174097E+000, +0.00000000000E+000
+3.01056250000E+008, -6.48172565293E+000, +0.00000000000E+000
+3.01862500000E+008, -6.49795926264E+000, +0.00000000000E+000
+3.02668750000E+008, -6.51414653630E+000, +0.00000000000E+000
+3.03475000000E+008, -6.53036967484E+000, +0.00000000000E+000
+3.04281250000E+008, -6.54668217297E+000, +0.00000000000E+000
+3.05087500000E+008, -6.56304942963E+000, +0.00000000000E+000
+3.05893750000E+008, -6.57947622947E+000, +0.00000000000E+000
+3.06700000000E+008, -6.59581145810E+000, +0.00000000000E+000
+3.07506250000E+008, -6.61223226851E+000, +0.00000000000E+000
+3.08312500000E+008, -6.62860194470E+000, +0.00000000000E+000
+3.09118750000E+008, -6.64499663785E+000, +0.00000000000E+000
+3.09925000000E+008, -6.66145538489E+000, +0.00000000000E+000
+3.10731250000E+008, -6.67791291075E+000, +0.00000000000E+000
+3.11537500000E+008, -6.69434144927E+000, +0.00000000000E+000
+3.12343750000E+008, -6.71071811885E+000, +0.00000000000E+000
+3.13150000000E+008, -6.72709791728E+000, +0.00000000000E+000
+3.13956250000E+008, -6.74344765872E+000, +0.00000000000E+000
+3.14762500000E+008, -6.75967550883E+000, +0.00000000000E+000
+3.15568750000E+008, -6.77588326211E+000, +0.00000000000E+000
+3.16375000000E+008, -6.79208804069E+000, +0.00000000000E+000
+3.17181250000E+008, -6.80833808987E+000, +0.00000000000E+000
+3.17987500000E+008, -6.82443563672E+000, +0.00000000000E+000
+3.18793750000E+008, -6.84058278876E+000, +0.00000000000E+000
+3.19600000000E+008, -6.85667336778E+000, +0.00000000000E+000
+3.20406250000E+008, -6.87268138906E+000, +0.00000000000E+000
+3.21212500000E+008, -6.88871526946E+000, +0.00000000000E+000
+3.22018750000E+008, -6.90467516603E+000, +0.00000000000E+000
+3.22825000000E+008, -6.92061133475E+000, +0.00000000000E+000
+3.23631250000E+008, -6.93655696353E+000, +0.00000000000E+000
+3.24437500000E+008, -6.95244970443E+000, +0.00000000000E+000
+3.25243750000E+008, -6.96843242416E+000, +0.00000000000E+000
+3.26050000000E+008, -6.98436865144E+000, +0.00000000000E+000
+3.26856250000E+008, -7.00033089927E+000, +0.00000000000E+000
+3.27662500000E+008, -7.01624394246E+000, +0.00000000000E+000
+3.28468750000E+008, -7.03223212125E+000, +0.00000000000E+000
+3.29275000000E+008, -7.04820544737E+000, +0.00000000000E+000
+3.30081250000E+008, -7.06413933653E+000, +0.00000000000E+000
+3.30887500000E+008, -7.08013935928E+000, +0.00000000000E+000
+3.31693750000E+008, -7.09615955193E+000, +0.00000000000E+000
+3.32500000000E+008, -7.11218933254E+000, +0.00000000000E+000
+3.33306250000E+008, -7.12820809000E+000, +0.00000000000E+000
+3.34112500000E+008, -7.14435620497E+000, +0.00000000000E+000
+3.34918750000E+008, -7.16056911402E+000, +0.00000000000E+000
+3.35725000000E+008, -7.17690192245E+000, +0.00000000000E+000
+3.36531250000E+008, -7.19324230560E+000, +0.00000000000E+000
+3.37337500000E+008, -7.20960632637E+000, +0.00000000000E+000
+3.38143750000E+008, -7.22605746935E+000, +0.00000000000E+000
+3.38950000000E+008, -7.24260737119E+000, +0.00000000000E+000
+3.39756250000E+008, -7.25921385420E+000, +0.00000000000E+000
+3.40562500000E+008, -7.27592334570E+000, +0.00000000000E+000
+3.41368750000E+008, -7.29267567284E+000, +0.00000000000E+000
+3.42175000000E+008, -7.30945193441E+000, +0.00000000000E+000
+3.42981250000E+008, -7.32635435064E+000, +0.00000000000E+000
+3.43787500000E+008, -7.34326324155E+000, +0.00000000000E+000
+3.44593750000E+008, -7.36022823081E+000, +0.00000000000E+000
+3.45400000000E+008, -7.37717855038E+000, +0.00000000000E+000
+3.46206250000E+008, -7.39425977682E+000, +0.00000000000E+000
+3.47012500000E+008, -7.41134845286E+000, +0.00000000000E+000
+3.47818750000E+008, -7.42852985092E+000, +0.00000000000E+000
