"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+4.18846250000E+008, -1.12857752077E+001, +0.00000000000E+000
+4.19783125000E+008, -1.12909949138E+001, +0.00000000000E+000
+4.20720000000E+008, -1.12961671503E+001, +0.00000000000E+000
+4.21656875000E+008, -1.13014292057E+001, +0.00000000000E+000
+4.22593750000E+008, -1.13067403591E+001, +0.00000000000E+000
+4.23530625000E+008, -1.13120208431E+001, +0.00000000000E+000
+4.24467500000E+008, -1.13174053450E+001, +0.00000000000E+000
+4.25404375000E+008, -1.13227902291E+001, +0.00000000000E+000
+4.26341250000E+008, -1.13283486742E+001, +0.00000000000E+000
+4.27278125000E+008, -1.13338509575E+001, +0.00000000000E+000
+4.28215000000E+008, -1.13395228963E+001, +0.00000000000E+000
+4.29151875000E+008, -1.13452295340E+001, +0.00000000000E+000
+4.30088750000E+008, -1.13508097554E+001, +0.00000000000E+000
+4.31025625000E+008, -1.13563871295E+001, +0.00000000000E+000
+4.31962500000E+008, -1.13619863504E+001, +0.00000000000E+000
+4.32899375000E+008, -1.13676406007E+001, +0.00000000000E+000
+4.33836250000E+008, -1.13732927524E+001, +0.00000000000E+000
+4.34773125000E+008, -1.13789538117E+001, +0.00000000000E+000
+4.35710000000E+008, -1.13846057495E+001, +0.00000000000E+000
+4.36646875000E+008, -1.13902757625E+001, +0.00000000000E+000
+4.37583750000E+008, -1.13959434467E+001, +0.00000000000E+000
+4.38520625000E+008, -1.14015658040E+001, +0.00000000000E+000
+4.39457500000E+008, -1.14072666922E+001, +0.00000000000E+000
+4.40394375000E+008, -1.14131208522E+001, +0.00000000000E+000
+4.41331250000E+008, -1.14190750532E+001, +0.00000000000E+000
+4.42268125000E+008, -1.14250179226E+001, +0.00000000000E+000
+4.43205000000E+008, -1.14308976280E+001, +0.00000000000E+000
+4.44141875000E+008, -1.14367550548E+001, +0.00000000000E+000
+4.45078750000E+008, -1.14428329147E+001, +0.00000000000E+000
+4.46015625000E+008, -1.14488576916E+001, +0.00000000000E+000
+4.46952500000E+008, -1.14548073274E+001, +0.00000000000E+000
+4.47889375000E+008, -1.14608127740E+001, +0.00000000000E+000
+4.48826250000E+008, -1.14668999038E+001, +0.00000000000E+000
+4.49763125000E+008, -1.14728149510E+001, +0.00000000000E+000
+4.50700000000E+008, -1.14789260719E+001, +0.00000000000E+000
+4.51636875000E+008, -1.14848399046E+001, +0.00000000000E+000
+4.52573750000E+008, -1.14908298087E+001, +0.00000000000E+000
+4.53510625000E+008, -1.14968284658E+001, +0.00000000000E+000
+4.54447500000E+008, -1.15028079816E+001, +0.00000000000E+000
+4.55384375000E+008, -1.15087706940E+001, +0.00000000000E+000
+4.56321250000E+008, -1.15146520831E+001, +0.00000000000E+000
+4.57258125000E+008, -1.15205781971E+001, +0.00000000000E+000
+4.58195000000E+008, -1.15263163501E+001, +0.00000000000E+000
+4.59131875000E+008, -1.15321497572E+001, +0.00000000000E+000
+4.60068750000E+008, -1.15380110168E+001, +0.00000000000E+000
+4.61005625000E+008, -1.15438780245E+001, +0.00000000000E+000
+4.61942500000E+008, -1.15495233618E+001, +0.00000000000E+000
+4.62879375000E+008, -1.15551041989E+001, +0.00000000000E+000
+4.63816250000E+008, -1.15604382683E+001, +0.00000000000E+000
+4.64753125000E+008, -1.15657297236E+001, +0.00000000000E+000
+4.65690000000E+008, -1.15710065470E+001, +0.00000000000E+000
+4.66626875000E+008, -1.15761676980E+001, +0.00000000000E+000
+4.67563750000E+008, -1.15812872785E+001, +0.00000000000E+000
+4.68500625000E+008, -1.15862663621E+001, +0.00000000000E+000
+4.69437500000E+008, -1.15912513856E+001, +0.00000000000E+000
+4.70374375000E+008, -1.15961623757E+001, +0.00000000000E+000
+4.71311250000E+008, -1.16010522535E+001, +0.00000000000E+000
+4.72248125000E+008, -1.16056935217E+001, +0.00000000000E+000
+4.73185000000E+008, -1.16103196232E+001, +0.00000000000E+000
+4.74121875000E+008, -1.16147684234E+001, +0.00000000000E+000
+4.75058750000E+008, -1.16193236867E+001, +0.00000000000E+000
+4.75995625000E+008, -1.16238002250E+001, +0.00000000000E+000
+4.76932500000E+008, -1.16282495258E+001, +0.00000000000E+000
+4.77869375000E+008, -1.16324919830E+001, +0.00000000000E+000
+4.78806250000E+008, -1.16367864044E+001, +0.00000000000E+000
+4.79743125000E+008, -1.16410764345E+001, +0.00000000000E+000
+4.80680000000E+008, -1.16453513114E+001, +0.00000000000E+000
+4.81616875000E+008, -1.16495650894E+001, +0.00000000000E+000
+4.82553750000E+008, -1.16538051579E+001, +0.00000000000E+000
+4.83490625000E+008, -1.16578950111E+001, +0.00000000000E+000
+4.84427500000E+008, -1.16614466663E+001, +0.00000000000E+000
+4.85364375000E+008, -1.16655794020E+001, +0.00000000000E+000
+4.86301250000E+008, -1.16696265551E+001, +0.00000000000E+000
+4.87238125000E+008, -1.16737829940E+001, +0.00000000000E+000
+4.88175000000E+008, -1.16778271250E+001, +0.00000000000E+000
+4.89111875000E+008, -1.16817354793E+001, +0.00000000000E+000
+4.90048750000E+008, -1.16860160289E+001, +0.00000000000E+000
+4.90985625000E+008, -1.16902035584E+001, +0.00000000000E+000
+4.91922500000E+008, -1.16943310447E+001, +0.00000000000E+000
+4.92859375000E+008, -1.16985899046E+001, +0.00000000000E+000
+4.93796250000E+008, -1.17028953284E+001, +0.00000000000E+000
+4.94733125000E+008, -1.17072051859E+001, +0.00000000000E+000
+4.95670000000E+008, -1.17116925426E+001, +0.00000000000E+000
+4.96606875000E+008, -1.17162159631E+001, +0.00000000000E+000
+4.97543750000E+008, -1.17208548099E+001, +0.00000000000E+000
+4.98480625000E+008, -1.17253684164E+001, +0.00000000000E+000
+4.99417500000E+008, -1.17300276573E+001, +0.00000000000E+000
+5.00354375000E+008, -1.17347473428E+001, +0.00000000000E+000
