"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+2.04301875000E+008, -1.68049066333E+001, +0.00000000000E+000
+2.05238750000E+008, -1.68090801230E+001, +0.00000000000E+000
+2.06175625000E+008, -1.68134197138E+001, +0.00000000000E+000
+2.07112500000E+008, -1.68174785649E+001, +0.00000000000E+000
+2.08049375000E+008, -1.68215757622E+001, +0.00000000000E+000
+2.08986250000E+008, -1.68254113597E+001, +0.00000000000E+000
+2.09923125000E+008, -1.68295030111E+001, +0.00000000000E+000
+2.10860000000E+008, -1.68335031116E+001, +0.00000000000E+000
+2.11796875000E+008, -1.68373978915E+001, +0.00000000000E+000
+2.12733750000E+008, -1.68412487145E+001, +0.00000000000E+000
+2.13670625000E+008, -1.68450078689E+001, +0.00000000000E+000
+2.14607500000E+008, -1.68487214642E+001, +0.00000000000E+000
+2.15544375000E+008, -1.68524780302E+001, +0.00000000000E+000
+2.16481250000E+008, -1.68562429326E+001, +0.00000000000E+000
+2.17418125000E+008, -1.68600158859E+001, +0.00000000000E+000
+2.18355000000E+008, -1.68638367222E+001, +0.00000000000E+000
+2.19291875000E+008, -1.68676218169E+001, +0.00000000000E+000
+2.20228750000E+008, -1.68713397206E+001, +0.00000000000E+000
+2.21165625000E+008, -1.68749728838E+001, +0.00000000000E+000
+2.22102500000E+008, -1.68785720915E+001, +0.00000000000E+000
+2.23039375000E+008, -1.68820876580E+001, +0.00000000000E+000
+2.23976250000E+008, -1.68856247498E+001, +0.00000000000E+000
+2.24913125000E+008, -1.68890809254E+001, +0.00000000000E+000
+2.25850000000E+008, -1.68925031417E+001, +0.00000000000E+000
+2.26786875000E+008, -1.68959227230E+001, +0.00000000000E+000
+2.27723750000E+008, -1.68993445266E+001, +0.00000000000E+000
+2.28660625000E+008, -1.69026744973E+001, +0.00000000000E+000
+2.29597500000E+008, -1.69060470165E+001, +0.00000000000E+000
+2.30534375000E+008, -1.69093527817E+001, +0.00000000000E+000
+2.31471250000E+008, -1.69127011699E+001, +0.00000000000E+000
+2.32408125000E+008, -1.69161435819E+001, +0.00000000000E+000
+2.33345000000E+008, -1.69195243587E+001, +0.00000000000E+000
+2.34281875000E+008, -1.69229203433E+001, +0.00000000000E+000
+2.35218750000E+008, -1.69262782413E+001, +0.00000000000E+000
+2.36155625000E+008, -1.69296329431E+001, +0.00000000000E+000
+2.37092500000E+008, -1.69331177948E+001, +0.00000000000E+000
+2.38029375000E+008, -1.69365275211E+001, +0.00000000000E+000
+2.38966250000E+008, -1.69397954961E+001, +0.00000000000E+000
+2.39903125000E+008, -1.69430747238E+001, +0.00000000000E+000
+2.40840000000E+008, -1.69463346795E+001, +0.00000000000E+000
+2.41776875000E+008, -1.69495050204E+001, +0.00000000000E+000
+2.42713750000E+008, -1.69525632858E+001, +0.00000000000E+000
+2.43650625000E+008, -1.69557131395E+001, +0.00000000000E+000
+2.44587500000E+008, -1.69589338652E+001, +0.00000000000E+000
+2.45524375000E+008, -1.69619484754E+001, +0.00000000000E+000
+2.46461250000E+008, -1.69649805792E+001, +0.00000000000E+000
+2.47398125000E+008, -1.69679516938E+001, +0.00000000000E+000
+2.48335000000E+008, -1.69711038478E+001, +0.00000000000E+000
